ул. Якубовского 49 	 Фрунзенский
ул. Якубовского 49 	 Фрунзенский
ул. Лермонтова 18 2 	 Московский
ул. Тикоцкого 10 	 Первомайский
ул. Воронянского 50 3 	 Октябрьский
ул. Притыцкого 102 	 Фрунзенский
ул. Одинцова 105 	 Фрунзенский
ул. Шаранговича 33 	 Фрунзенский
ул. Одинцова 105 	 Фрунзенский
ул. Шаранговича 33 	 Фрунзенский
ул. Захарова 64 	 Партизанский
ул. Притыцкого 90 	 Фрунзенский
просп. Газеты Правда 26 к2, 	 Московский
ул. Лобанка 52 	 Фрунзенский
ул. Плеханова 73 	 Заводской
ул. Леси Украинки 14 	 Центральный
ул. Смирнова 41 	 Московский
ул. Пономаренко 32 	 Фрунзенский
ул. Прушинских 46 	 Ленинский
ул. Пулихова 29 	 Партизанский
ул. Ротмистрова 52 	 Заводской
ул. Якубовского 36 	 Фрунзенский
ул. Якубовского 36 	 Фрунзенский
ул. Якубовского 36 	 Фрунзенский
ул. Якубовского 36 	 Фрунзенский
ул. Якубовского 36 	 Фрунзенский
ул. Якубовского 36 	 Фрунзенский
ул. Якубовского 36 	 Фрунзенский
просп. Газеты Правда 17 	 Московский
просп. Газеты Правда 17 	 Московский
ул. Скрыганова 13 	 Фрунзенский
ул. Якубовского 38 	 Фрунзенский
ул. Якубовского 38 	 Фрунзенский
ул. Якубовского 38 	 Фрунзенский
просп. Дзержинского 104 	 Московский
ул. Якубовского 38 	 Фрунзенский
ул. Маневича 11 	 Первомайский
ул. Притыцкого 62 к5 	 Фрунзенский
ул. Волоха 12 	 Московский
ул. Белецкого 10 2 	 Московский
ул. Якубовского 66А  	 Фрунзенский
ул. Тикоцкого 34 	 Первомайский
ул. Лобанка 71 	 Фрунзенский
ул. Якубовского 15 	 Фрунзенский
просп. Победителей 125 	 Центральный
ул. Болеслава Берута 18 2 	 Фрунзенский
ул. Шаранговича 64 	 Фрунзенский
ул. Притыцкого 93 	 Фрунзенский
просп. Пушкина 38 	 Фрунзенский
просп. Пушкина 38 	 Фрунзенский
ул. Горовца 34 	 Ленинский
ул. Гамарника 29 	 Советский
ул. Якубовского 26 2 	 Фрунзенский
ул. Бельского 47 	 Фрунзенский
ул. Авакяна 26 	 Октябрьский
ул. Прушинских 60 	 Ленинский
ул. Бурдейного 19 	 Фрунзенский
ул. Шугаева 17 к1 	 Первомайский
ул. Селицкого 67 	 Заводской
ул. Якубовского 38 	 Фрунзенский
ул. Громова 20 	 Московский
ул. Бурдейного 45 	 Фрунзенский
ул. Громова 20 	 Московский
ул. Бурдейного 19 	 Фрунзенский
ул. Белецкого 20 	 Московский
ул. Одинцова 43 	 Фрунзенский
ул. Шаранговича 63 к1 	 Фрунзенский
просп. Пушкина 38 	 Фрунзенский
просп. Пушкина 32-34 	 Фрунзенский
ул. Ландера 28 	 Октябрьский
ул. Громова 34 	 Московский
ул. Горовца 34 	 Ленинский
ул. Якубовского 34 	 Фрунзенский
ул. Якубовского 38 	 Фрунзенский
ул. Якубовского 40 	 Фрунзенский
ул. Якубовского 44 	 Фрунзенский
ул. Якубовского 36 	 Фрунзенский
ул. Якубовского 36 	 Фрунзенский
ул. Якубовского 26 к2 	 Фрунзенский
ул. Декабристов 31 	 Московский
ул. Громова 40 	 Московский
ул. Мельникайте 16 	 Центральный
ул. Матусевича 76 	 Фрунзенский
ул. Бирюзова 11 А 	 Фрунзенский
ул. Жудро 18 	 Фрунзенский
ул. Ротмистрова 52 	 Заводской
ул. Прушинских 12 	 Ленинский
ул. Одинцова 36 к1 	 Фрунзенский
ул. Героев 120 Дивизии 33 	 Первомайский
ул. Мясникова 17 	 Московский
ул. Скрипникова 10 	 Фрунзенский
ул. Героев 120 Дивизии 23 	 Первомайский
ул. Руссиянова 24 	 Первомайский
ул. Одинцова 36 к1 	 Фрунзенский
ул. Менделеева 24 кв.81 	 Партизанский
ул. Левкова 13 	 Октябрьский
ул. Карбышева 28 	 Первомайский
ул. Ландера 82 	 Октябрьский
ул. Декабристов 31 	 Московский
ул. Рафиева 82А 	 Московский
ул. Якубовского 34 	 Фрунзенский
просп. Любимова 30 Минск Беларусь 	 Московский
ул. Шугаева 21 1 	 Первомайский
ул. Менделеева 15 	 Партизанский
ул. Якубовского 49 	 Фрунзенский
ул. Воронянского 13 к4 	 Октябрьский
ул. Одинцова 52 	 Фрунзенский
ул. Воронянского 52 	 Октябрьский
ул. Притыцкого 122 	 Фрунзенский
ул. Притыцкого 152 	 Фрунзенский
просп. Жукова 21 1 	 Московский
ул. Селицкого 95 	 Заводской
ул. Притыцкого 54 	 Фрунзенский
просп. Газеты Правда 60 2 	 Московский
ул. Одинцова 27 	 Фрунзенский
ул. Лермонтова 18 к2 	 Московский
ул. Осипенко 33 	 Центральный
просп. Дзержинского 11 	 Московский
ул. Плеханова 121 	 Заводской
ул. Плеханова 57 	 Заводской
ул. Смирнова 31 	 Московский
ул. Коржа 11 	 Московский
бул. Шевченко 26 	 Центральный
ул. Якубовского 49 	 Фрунзенский
ул. Голубева 22 	 Московский
просп. Рокоссовского 77 	 Ленинский
ул. Смирнова 21 	 Московский
просп. Пушкина 85 	 Фрунзенский
